ct_key,median_rental_price,average_annual_rent_as_percentage_of_property_value,farm_score,pop_density,densely_urban_score,urban_score,suburban_score,rural_score,remote_score,built 1995 or later,built 1970-1994,built 1940-1969,built before 1940,single_family_detached_pct,rowhouses_and_attached_homes_pct,small_apt_buildings_pct,complexes/high_rise_apt_pct,mobile_home_pct,0_bedroom_pct,1_bedroom_pct,2_bedroom_pct,3_bedroom_pct,4_bedroom_pct,5_bedroom_pct,homeownership_rate,rental_rate,seasonal_housing_pct,vacant_homes_pct,family_friendly_score,first_time_homebuyer_score,luxury_communities_score,retirement_friendly_score,young_single_professional_score,college_student_friendly_score,commute_under_15_min_pct,commute_15-30_min_pct,commute_30-45_min_pct,commute_45-60_min_pct,commute_over_60_min_pct,violent_crime_rate,property_crime_rate,standardized_test_score_percentile,pct_pop_at_least_college_degree,children_poverty_pct,student_to_teacher_ratio_sd,state_index_total_achievement_sd,national_index_total_achievement_sd,national_percentile_total_achievement_sd,state_percentile_total_achievement_sd,average_number_of_students_per_school_sd,number_of_students_sc,student_to_teacher_ratio_sc,state_index_total_achievement_sc,national_index_total_achievement_sc,national_percentile_total_achievement_sc,state_percentile_total_achievement_sc,census_population,<18,18-24,25-34,35-49,50-59,60-64,65-74,75+,Hispanic,White,Black,Asian,linear_pop_trend_since_2010,avg_annual_pop_change_since_2010,linear_pop_trend_since_2014,avg_annual_pop_change_since_2014,annual_births_per_resident,workforce_fraction,car,carpool,public_transportation,walk,WFH,other_mode_of_transit,median_household_income,median_family_income,median_nonfamily_income,mean_household_income,mean_family_income,mean_nonfamily_income,family_households_fraction,nonfamily_households_fraction,STEM_jobs,education&health_care,total_households,avg_family_size,avg_nonfamily_size,avg_household_size,<200k,200-300k,300-400k,400-500k,500-750k,750-1000k,>1M,married,divorced/separated/widowed,never_married,percent_mortgage,median_mortgage_value,vacancy_rate,built 2014 or later,built 2010-2013,built 2000-2009
8031006804,2498.0,8.433007,100.0,2447.095228,50.0,30.0,0.0,40.0,50.0,37.215752,52.190793,10.094287,0.49916800000000006,23.627288,12.867443,2.218525,59.345535,0.332779,2.3294509999999997,31.170271999999997,39.545202,16.805324,9.484193,0.665557,47.509578999999995,52.490421,2.218525,13.144759,87.619951,100.0,10.275792,11.009376,13.33566,63.873079000000004,25.099375,40.431573,23.622942000000002,10.846110000000001,0.0,4.578755,38.919414,50.606871999999996,0.643696,0.0,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,878.3333333333333,17.394983875,8.104166666666666,8.5,80.08138764583333,76.32245791666666,2967,0.07853050219076509,0.06066734074823053,0.2655881361644759,0.18503538928210314,0.12369396697000337,0.06639703404111898,0.13043478260869565,0.08965284799460735,0.07381193124368049,0.809571958206943,0.03538928210313448,0.08021570610043816,0.06671025104602511,0.05740918889001281,0.09096715328467153,0.07934552771224344,0.01887428378833839,0.6444219750589821,0.8059623430962343,0.0653765690376569,0.03347280334728033,0.0041841004184100415,0.07897489539748954,0.01202928870292887,87010,118088,67656,104716,131210,84088,0.3946360153256705,0.6053639846743295,19.7,18.9,1566,2.56,1.38,1.89,0.010899182561307902,0.02997275204359673,0.30517711171662126,0.4114441416893733,0.22479564032697547,0.017711171662125342,0.0,37.1,24.2,38.7,0.5591397849462365,416600.0,0.1314475873544093,0.21519689406544648,0.0,0.1569606211869107
8031006809,1957.0,7.684167,100.0,6131.855654,21.0,1.0,19.0,69.0,79.0,10.417207000000001,68.43741899999999,20.160663,0.984711,35.112724,6.322882,2.33221,56.232185,0.0,3.524229,21.741384,36.874838000000004,16.144079,15.677636999999999,6.037833999999999,51.42425,48.57575,0.0,2.669085,75.908054,100.0,18.954881,30.513624,20.230542,68.00434399999999,26.036644,46.528447,23.722276,3.085824,0.626808,6.734489,46.281702,64.836771,0.5693060000000001,0.025923,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,447.0,15.806223,9.0,10.0,92.731818,89.206128,7720,0.16761658031088084,0.06515544041450777,0.24041450777202072,0.2050518134715026,0.0866580310880829,0.04559585492227979,0.11826424870466322,0.07124352331606218,0.113860103626943,0.7595854922279792,0.05790155440414508,0.0344559585492228,0.013668655868144362,0.011933432183754804,0.022798448498778913,0.026444076620758497,0.004792746113989638,0.5800518134715026,0.7594908441268423,0.029477445288075034,0.11299687360428763,0.013175524787851719,0.07414024117909782,0.010719071013845467,68333,116416,45750,97217,134426,60650,0.48322683706070285,0.5167731629392971,16.2,21.7,3756,2.8,1.29,2.05,0.15219842164599776,0.0963923337091319,0.14937993235625704,0.20518602029312288,0.3641488162344983,0.03269447576099211,0.0,47.0,18.599999999999998,34.5,0.6535677352637022,455600.0,0.026690852552474734,0.02643171806167401,0.0,0.07774034724021767
8031006810,1694.0,6.844765,100.0,6019.660475,22.0,2.0,18.0,68.0,78.0,1.714286,57.178571,40.0,1.107143,32.892857,27.285714000000002,8.285714,31.535714000000002,0.0,0.9642860000000001,12.071429,32.785714,26.928571,22.857143,4.392857,61.07525699999999,38.924743,0.0,7.357142999999999,79.881218,21.011878,28.891402000000003,41.165553,34.428897,33.122989000000004,20.183811,46.836338,23.365147,8.872392999999999,0.742312,6.9137699999999995,37.833684999999996,50.606814,0.485832,0.019116,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,496.0,15.897436,2.0,3.0,22.289249,12.465181,5572,0.1502153625269203,0.06442928930366117,0.12742282842785355,0.2600502512562814,0.13316582914572864,0.04612347451543432,0.12329504666188083,0.09529791816223977,0.15918880114860015,0.6164752333094041,0.14824120603015076,0.04827709978463747,0.019784661368113587,0.016395280703527533,0.022100954979536153,0.021267640088421875,0.005025125628140704,0.5624551328068916,0.7182514358647096,0.06477345245692406,0.09061901723037652,0.023292916400765796,0.09795788130185067,0.005105296745373325,64865,70636,48659,80409,83754,73874,0.5585967617579028,0.44140323824209715,15.6,17.6,2594,2.84,1.22,2.15,0.27308707124010556,0.26978891820580475,0.2183377308707124,0.158311345646438,0.08047493403693931,0.0,0.0,44.8,25.6,29.6,0.7704918032786885,265800.0,0.07357142857142857,0.0,0.012142857142857143,0.005
8031006811,1639.0,8.200483,100.0,6999.7065920000005,18.0,2.0,22.0,72.0,82.0,1.571302,83.694041,14.319597,0.41506099999999996,37.444412,1.245182,1.6898900000000001,59.620516,0.0,4.002372,31.603913000000002,28.402015999999996,13.785947,17.491847,4.7139050000000005,39.384235,60.615765,0.0,7.352505000000001,81.811433,100.0,22.746883,50.336825,19.295985,68.654623,20.029028,44.208999,24.238026,11.523947999999999,0.0,8.525149,52.685421999999996,65.032802,0.526614,0.212062,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,648.5,16.376061999999997,5.5,6.5,58.395437,52.263231000000005,6404,0.1684884447220487,0.059962523422860715,0.1872267332916927,0.20268582136164898,0.11664584634603373,0.07510930668332293,0.1292941911305434,0.060587133041848845,0.13023110555902562,0.6628669581511555,0.10587133041848844,0.07776389756402248,0.011457275087481658,0.010432907402589776,0.01658585520815917,0.0173339888503531,0.021549031855090568,0.5624609618988132,0.7928928373126041,0.05719044975013881,0.04025541365907829,0.04775124930594114,0.04358689616879512,0.018323153803442533,65549,77652,41282,85323,114351,51718,0.51328,0.48672,22.2,19.6,3125,2.79,1.17,2.04,0.11158072696534235,0.10904480135249366,0.23584108199492815,0.3245984784446323,0.16906170752324598,0.034657650042265425,0.015215553677092139,44.8,21.2,34.0,0.6987854251012146,407500.0,0.0735250518825971,0.004447079750963534,0.0,0.011265935369107619
8031006812,2215.0,11.754346,100.0,4007.856228,35.0,15.0,5.0,55.0,65.0,20.142285,48.955090999999996,30.013339000000002,0.889284,30.546909999999997,8.403735000000001,5.113384,55.357937,0.5780350000000001,8.581592,16.2739,42.907959000000005,16.763006,10.849266,4.624276999999999,68.54990600000001,31.450094,0.0,5.558026,71.741043,24.045621,21.515142,29.364294,28.811631,49.903764,21.750903,55.64079399999999,18.546931,3.519856,0.541516,5.469755,33.140283000000004,68.935012,0.5345300000000001,0.0,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,589.4166666666666,15.611793800000001,5.766666666666667,6.099999999999999,57.45115808333333,52.625060600000005,3955,0.0920353982300885,0.07686472819216182,0.21946902654867256,0.1802781289506953,0.11580278128950695,0.07762326169405816,0.1122629582806574,0.1256637168141593,0.10922882427307207,0.7800252844500632,0.033122629582806574,0.03969658659924147,0.05543032786885247,0.039844433687420015,0.0561269841269841,0.060475329612782965,0.01441213653603034,0.6020227560050568,0.7820243595128098,0.0755984880302394,0.044099118017639646,0.016799664006719867,0.06929861402771945,0.012179756404871903,66462,103256,50922,104703,142716,75670,0.4312617702448211,0.568738229755179,14.4,24.6,2124,2.56,1.33,1.86,0.39059158945117606,0.17890235210263722,0.12116892373485388,0.16250890947968638,0.13114754098360656,0.015680684248039915,0.0,41.3,21.2,37.6,0.5048076923076923,250400.0,0.05558025789239662,0.014228546020453535,0.17563361493997331,0.011560693641618497
8031006813,1734.0,12.732276,100.0,9131.496113,13.0,7.0,27.0,77.0,87.0,1.233141,86.204239,11.32948,1.233141,1.888247,5.973025,6.396917,85.741811,0.0,4.624276999999999,38.843931,49.017340999999995,6.127168,1.387283,0.0,19.807538,80.192462,0.500963,3.8921,93.231873,56.541128,49.751374,89.161099,23.858068,61.711897,15.309933,43.315907,28.790142,12.584017999999999,0.0,12.141565,61.741152,65.032802,0.400169,0.358852,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,550.8666666666667,16.613019333333334,5.0,5.633333333333333,51.757641166666666,45.92618376666667,4500,0.14355555555555555,0.06622222222222222,0.222,0.21333333333333335,0.182,0.04555555555555556,0.06422222222222222,0.06311111111111112,0.10666666666666667,0.5837777777777777,0.26222222222222225,0.02666666666666667,0.019274164889836534,0.023654716074989375,0.0028815122176118033,0.00991283673337208,0.0033333333333333335,0.6353333333333333,0.7383700594613501,0.13711087792934593,0.05666316894018888,0.004547044421126268,0.06330884924798881,0.0,48647,51127,46725,58781,66103,53624,0.3384121892542101,0.6615878107457899,16.0,18.5,2494,2.71,1.31,1.8,0.36199095022624433,0.37104072398190047,0.12217194570135746,0.04751131221719457,0.07013574660633484,0.027149321266968326,0.0,28.2,30.900000000000002,40.9,0.7489878542510121,190800.0,0.03892100192678227,0.005394990366088632,0.0,0.006936416184971098
8031006814,1594.0,6.593132,100.0,5832.440681,23.0,3.0,17.0,67.0,77.0,0.544959,71.389646,26.657584000000003,1.4078110000000001,36.648501,8.174387,1.453224,53.723887,0.0,1.8619439999999998,15.985468,34.377838,26.385104,16.666667,4.7229790000000005,52.273839,47.726161,4.359673,7.129882,77.428579,12.70118,37.737265,74.280294,25.936439,51.241442,15.575966000000001,46.345197,29.008802000000003,8.266361,0.803674,8.93047,42.738677,65.032802,0.384687,0.139685,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,470.0,14.501697,1.0,2.0,14.244135,4.387187,5148,0.27525252525252525,0.0980963480963481,0.1757964257964258,0.17424242424242425,0.09615384615384616,0.05963480963480963,0.06546231546231546,0.05536130536130536,0.20415695415695415,0.48057498057498055,0.27117327117327117,0.02156177156177156,0.02154925211191196,0.02366035831401676,0.05199718045112782,0.04958957859657825,0.015734265734265736,0.5256410256410257,0.7871396895787139,0.11677753141167775,0.057649667405764965,0.0,0.03436807095343681,0.0040650406504065045,55284,56520,46250,73901,84457,54078,0.621515892420538,0.3784841075794621,8.8,18.5,2045,3.22,1.32,2.52,0.05676442762535478,0.20624408703878902,0.49479659413434246,0.19489120151371808,0.04730368968779565,0.0,0.0,38.4,22.6,38.9,0.6342376052385407,358700.0,0.07129881925522252,0.0,0.005449591280653951,0.0
8031006901,1555.0,6.471752,100.0,7517.420172,16.0,4.0,24.0,74.0,84.0,1.84008,63.73369,33.389093,1.037136,21.545667,5.085312999999999,8.430913,64.938106,0.0,2.34192,40.950151,31.716293,10.237538,10.438274,4.315825,28.892746999999996,71.107253,2.241552,4.282369,85.814842,100.0,43.890202,71.851027,22.185548999999998,67.73076,15.283563000000001,50.945209999999996,22.46075,8.619032,2.691445,9.297521000000001,48.725895,68.33697099999999,0.410124,0.20900900000000003,16.341753,8.0,7.5,67.6426995,75.273224,633.9765134209024,526.0,11.954545,8.0,9.0,81.160585,76.63649,6045,0.18842018196856908,0.07626137303556658,0.22531017369727047,0.17783291976840365,0.12473118279569892,0.027791563275434243,0.08552522746071133,0.09412737799834574,0.20843672456575682,0.6382133995037221,0.09313482216708023,0.021505376344086023,0.02408331669661277,0.023973753079559783,0.04538222739619713,0.04077272837665133,0.013234077750206782,0.5192721257237386,0.7225230965275565,0.10449187639375597,0.08983752787511946,0.04141446320484231,0.005734310289901242,0.03599872570882447,45613,63819,34011,60778,83408,41763,0.4459979028311779,0.5540020971688221,16.4,23.0,2861,2.93,1.2,2.01,0.25,0.07057416267942583,0.11244019138755981,0.3696172248803828,0.14473684210526316,0.0,0.05263157894736842,37.7,23.2,39.1,0.6681974741676234,410900.0,0.042823686851789895,0.0,0.0,0.01840080294412847
8031007013,2119.0,7.202369218543047,100.0,6368.408453,20.0,0.0,20.0,70.0,80.0,0.6385069999999999,97.88801600000001,1.4734770000000001,0.0,8.104125999999999,47.298625,6.188605,38.408644,0.0,0.0,6.041257,73.62475400000001,15.815323999999999,4.518664,0.0,67.902489,32.097511,0.982318,3.2907660000000005,78.510545,19.46325,21.138998,58.002694999999996,24.778252,69.053315,12.675419,51.109099,26.482571000000004,7.876867,1.856043,8.397933,41.020672,63.662441,0.541572,0.043269,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,603.0,20.793103,8.0,8.0,78.622648,72.980501,3918,0.15926493108728942,0.05181214905564063,0.20086778968861665,0.23379275140377745,0.12787136294027565,0.07325165900969882,0.0888208269525268,0.06431852986217458,0.17023991832567636,0.6807044410413476,0.050025523226135786,0.028841245533435426,0.031081649831649842,0.02715416843281976,0.04630078835657975,0.044082634217412896,0.02807554874936192,0.6222562531904032,0.7945036915504512,0.0840853158326497,0.01763740771123872,0.0036915504511894994,0.09392945036915505,0.0061525840853158325,68773,76364,65703,81049,89660,73037,0.44388014220416455,0.5561198577958355,15.5,20.6,1969,2.77,1.32,1.99,0.23,0.42,0.22384615384615383,0.1076923076923077,0.018461538461538463,0.0,0.0,35.2,18.6,46.2,0.7696335078534031,254800.0,0.032907662082514735,0.0063850687622789785,0.0,0.0
8031007037,1313.0,6.110378,100.0,9341.722108,12.0,8.0,28.0,78.0,88.0,6.737247,84.263715,8.662175,0.336862,11.693936,1.106833,2.0211740000000002,84.93744000000001,0.240616,1.4436959999999999,34.504331,44.802695,11.790183,4.571704,2.8873919999999997,16.499207000000002,83.500793,2.069297,8.999038,85.01471,76.697612,72.073942,98.876791,38.909193,61.872749,13.192951999999998,43.661367,22.47529,14.997851,5.672540000000001,11.958544,54.212065,49.567927000000005,0.22863699999999998,0.501786,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,893.6153846153846,15.931724461538458,2.8461538461538463,3.3846153846153846,29.101662846153847,22.95011553846154,4492,0.2602404274265361,0.057212822796081926,0.19390026714158504,0.30342831700801426,0.09216384683882457,0.03227960819234194,0.04853072128227961,0.012243989314336599,0.451246660730187,0.170080142475512,0.2858414959928762,0.04385574354407836,0.03155169137210187,0.03250830507588916,0.030031715052451814,0.023592194122131503,0.020258236865538737,0.5478628673196795,0.7163754571312475,0.11255587159691183,0.0963023161316538,0.016659894351889477,0.05444941080861439,0.0036570499796830555,39530,41661,35625,51876,55754,45406,0.4775251189846642,0.5224748810153358,17.5,12.2,1891,3.38,1.36,2.38,0.2661596958174905,0.10266159695817491,0.23954372623574144,0.311787072243346,0.07984790874524715,0.0,0.0,34.4,17.599999999999998,48.0,0.6153846153846154,309800.0,0.08999037536092397,0.0,0.02213666987487969,0.04523580365736285
8031007088,2056.0,9.262272,100.0,4397.365444,31.0,11.0,9.0,59.0,69.0,4.960242,88.299886,5.906853,0.833018,6.8156,9.769027000000001,4.240818,79.174555,0.0,1.817493,33.207119,57.364635,4.808784999999999,2.423324,0.378644,26.899928999999997,73.100071,2.612647,6.512685,89.365944,27.661788,29.404763,65.95727099999999,23.168699,60.21336899999999,15.205793,51.410061,23.856707,6.21189,3.315549,8.877158999999999,37.428022999999996,70.067201,0.475785,0.124509,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,579.4,17.111045999999998,6.0,6.6,61.915805,56.33704720000001,5162,0.1478109259976753,0.12417667570709028,0.21232080588919022,0.19817900038744674,0.096474234792716,0.05346764819837272,0.10034870205346764,0.06722200697404107,0.21580782642386673,0.5042619139868268,0.13657497094149554,0.1162340178225494,0.03526079972947841,0.035587595732560026,0.03808885912033936,0.036329691147871615,0.028864781092599767,0.5495931809376211,0.7448008459640465,0.09975326048642932,0.06661966866408178,0.007754670426506873,0.075079309129362,0.005992245329573493,64450,69950,52436,72050,78983,62179,0.4669906844876468,0.5330093155123532,17.1,24.4,2469,2.68,1.39,2.07,0.3212121212121212,0.3696969696969697,0.07121212121212121,0.11060606060606061,0.09393939393939393,0.03333333333333333,0.0,33.3,27.1,39.6,0.4671641791044776,217900.0,0.06512684589170768,0.0,0.027262400605831124,0.022340022718667172
8031007089,1426.0,9.654031,100.0,12364.054456,9.0,10.0,31.0,81.0,91.0,2.043391,33.577195,63.244198,1.135217,1.2865790000000001,6.4328959999999995,1.992936,90.287588,0.0,1.765893,27.144299,68.012109,2.093845,0.0,0.9838549999999999,73.229387,26.770613,0.832492,4.540868,87.29549899999999,27.713139,50.781948,44.726278,53.733266,86.081553,15.833801000000001,33.295901,37.563167,11.847277,1.459854,10.15873,45.714286,42.50837,0.408116,0.134199,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,414.0,16.632012333333332,3.3333333333333335,4.0,34.205914,28.215312666666666,5080,0.04547244094488189,0.01830708661417323,0.042716535433070864,0.17106299212598425,0.07598425196850393,0.09980314960629921,0.24625984251968505,0.3003937007874016,0.05354330708661417,0.7399606299212599,0.1734251968503937,0.012598425196850394,0.006666666666666667,0.005607483950750211,0.012004153686396677,0.014650598591393237,0.0017716535433070866,0.35413385826771654,0.7848804891606448,0.09394107837687604,0.10617009449694274,0.005002779321845469,0.010005558643690939,0.0,32500,50909,31552,43942,71347,37717,0.1828752642706131,0.8171247357293869,14.6,24.3,3784,2.4,1.1,1.34,0.7205292702485966,0.2181234963913392,0.028869286287089013,0.024057738572574178,0.0,0.0,0.008420208500400962,24.1,48.5,27.4,0.5254420786719596,163700.0,0.045408678102926335,0.0,0.0035317860746720484,0.016902119071644805
8031008304,2041.0,9.399721,100.0,10075.737412999999,11.0,9.0,29.0,79.0,89.0,2.730697,43.220339,51.789077,2.259887,95.66855,0.753296,2.165725,0.0,1.4124290000000002,0.0,0.47081000000000006,12.335217,34.557439,28.34275,24.293785,67.5,32.5,0.564972,2.0715630000000003,62.272815,52.300645,77.301477,96.33479100000001,63.689327,37.692815,16.356639,36.754329999999996,27.196921000000003,14.175754000000001,5.516357,12.372835,48.11658,15.290802,0.145586,0.36377800000000005,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,467.0,15.484085,1.0,2.0,18.252022,7.520891,4052,0.3321816386969398,0.0863770977295163,0.16929911154985192,0.18015794669299112,0.08045409674234946,0.05898321816386969,0.052813425468904246,0.039733464955577495,0.5937808489634748,0.13252714708785784,0.21717670286278382,0.01702862783810464,0.04543222003929274,0.03705698665201004,0.0033290653008962888,0.010280536698256945,0.011105626850937808,0.393385982230997,0.7710163111668757,0.17565872020075282,0.02383939774153074,0.0,0.021957340025094103,0.0075282308657465494,49402,55694,26607,69475,69553,24306,0.8201923076923077,0.1798076923076923,12.8,14.4,1040,4.13,1.1,3.9,0.4427934621099554,0.45468053491827637,0.0638930163447251,0.031203566121842496,0.0,0.0,0.007429420505200594,42.1,20.4,37.5,0.8205128205128205,205500.0,0.02071563088512241,0.021657250470809793,0.0,0.005649717514124294
8031008305,2056.0,8.397306,100.0,10006.09569,11.0,9.0,29.0,79.0,89.0,0.365297,75.525114,24.109589,0.0,99.634703,0.0,0.0,0.0,0.365297,0.0,0.456621,9.863014,38.630137,28.310502000000003,22.739726,60.073937,39.926063,0.0,1.187215,40.16745,46.285861,84.007317,94.39357700000001,66.754613,70.355248,9.865952,36.032171999999996,30.187668,17.962466,5.9517430000000004,7.317689,32.298764,17.036510999999997,0.059504999999999995,0.321817,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,478.29411764705884,14.324626882352943,2.4705882352941178,3.176470588235294,25.88305717647059,19.709376352941177,4742,0.37178405735976383,0.10016870518768452,0.139814424293547,0.22290172922817378,0.09320961619569802,0.015394348376212568,0.04301982285955293,0.013707296499367356,0.6830451286377056,0.1159848165331084,0.14086883171657527,0.030788696752425137,0.04951611294023746,0.0453895485277007,0.02647605764760577,0.024653188483011682,0.025727541121889498,0.4015183466891607,0.7095588235294118,0.226890756302521,0.0430672268907563,0.0,0.020483193277310924,0.0,51837,48929,27000,61566,61854,43066,0.8151571164510166,0.18484288354898337,11.9,8.8,1082,4.72,2.08,4.38,0.42833333333333334,0.39166666666666666,0.125,0.0,0.04666666666666667,0.0,0.008333333333333333,46.5,14.3,39.2,0.7323076923076923,205100.0,0.011872146118721462,0.0,0.0,0.0036529680365296802
8031008306,1528.0,7.105069,100.0,10328.181582,11.0,9.0,29.0,79.0,89.0,2.223345,67.96361800000001,29.813036999999998,0.0,57.806973,1.061142,2.880243,37.241031,1.0106110000000001,1.061142,16.675088,25.871651999999997,23.395654,24.052552,8.943911,49.498749,50.501251,0.0,4.194037000000001,72.466936,28.902312,84.003232,93.218125,57.867937,64.315763,17.723395999999997,33.555803000000004,27.586207,14.349276999999999,6.785317,9.906439,46.96386,15.105642999999999,0.084758,0.302962,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,478.29411764705884,14.324626882352943,2.4705882352941178,3.176470588235294,25.88305717647059,19.709376352941177,7141,0.3283853801988517,0.0900434112869346,0.19212995378798486,0.1562806329645708,0.11272930962050133,0.04733230639966391,0.042431032068337766,0.03066797367315502,0.5796106987816833,0.10026606917798628,0.24058255146338048,0.03052793726368856,0.019540036931341282,0.02351313762781882,0.026990595611285265,0.029451324920289713,0.007842038930121831,0.3810390701582411,0.6861447997059904,0.22638735758912165,0.05034913634693128,0.0213156927600147,0.013597941933112825,0.002205071664829107,46250,48664,31816,57167,59847,38548,0.7895569620253164,0.21044303797468356,12.7,16.0,1896,4.23,1.27,3.76,0.18052516411378555,0.6345733041575492,0.15098468271334792,0.02188183807439825,0.0,0.0,0.012035010940919038,45.0,16.1,38.9,0.7927736450584485,243200.0,0.04194037392622536,0.0,0.01010611419909045,0.01212733703890854
8031008312,1930.0,9.26181,100.0,7050.972763,18.0,2.0,22.0,72.0,82.0,22.79661,73.559322,3.644068,0.0,69.364407,10.974575999999999,2.5,15.847458,1.313559,1.5677969999999999,8.813559,15.381356,39.872881,30.211864000000002,4.1525419999999995,54.885538000000004,45.114461999999996,0.6355930000000001,1.398305,65.66169000000001,33.434683,73.9267,94.06775,55.153581,52.848580000000005,22.199277,42.410945,17.114094,13.835829,4.4398550000000006,8.058608,44.249084,17.200273000000003,0.118871,0.25550300000000004,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,660.3333333333334,14.063323666666667,1.6666666666666667,2.6666666666666665,21.951248333333336,12.325905333333333,8463,0.3238804206546142,0.10256410256410256,0.1978021978021978,0.17653314427507977,0.10811768876285005,0.028240576627673403,0.03852061916578046,0.024341250147701762,0.6185749734136831,0.0881484107290559,0.2347867186576864,0.0206782464846981,0.038972599333631716,0.030155030159774346,0.042896897175455674,0.041862365991103934,0.009689235495687109,0.466855724920241,0.7342444950645406,0.1736269298911668,0.05821311060491015,0.0,0.019994937990382183,0.013920526449000253,58550,59897,45422,68999,70037,43557,0.8070477009024495,0.1929522990975505,8.2,11.5,2327,3.94,1.08,3.63,0.3548387096774194,0.5112903225806451,0.1338709677419355,0.0,0.0,0.0,0.0,35.7,20.299999999999997,44.1,0.8146989835809226,224300.0,0.013983050847457627,0.004661016949152543,0.0,0.22330508474576272
8031008386,2080.0,8.253239,100.0,9058.59869,13.0,7.0,27.0,77.0,87.0,11.607842999999999,76.62745100000001,10.980392,0.7843140000000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54902,33.803922,37.568627,16.078431,60.94488199999999,39.055118,0.39215700000000003,0.39215700000000003,35.266298,44.122377,70.03801899999999,92.281888,58.797874,37.553961,14.427663,42.806041,21.740859,15.818760000000001,5.206677,4.211926,26.601640000000003,17.797562,0.11512599999999999,0.182452,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,527.0,16.4703975,3.0,3.5,31.026793500000004,23.4331475,5577,0.31056123363815674,0.1287430518199749,0.1441635287789134,0.21732114039806347,0.09951586874663798,0.03370987986372602,0.04859243320781782,0.0173928635467097,0.7093419401111709,0.08911601219293527,0.1447014523937601,0.008965393580778197,0.028962271675839514,0.040304931204283176,0.0479735494880546,0.044601542901651664,0.010220548682087143,0.4552626860319168,0.7632926348956282,0.11185506104765655,0.11224891689641592,0.0,0.009058684521465145,0.0035447026388341868,70536,73719,70536,76318,76353,49882,0.9188976377952756,0.08110236220472442,8.1,13.0,1270,4.52,1.13,4.39,0.3235294117647059,0.5320855614973262,0.1443850267379679,0.0,0.0,0.0,0.0,51.0,12.999999999999998,36.1,0.8010335917312662,221700.0,0.00392156862745098,0.0,0.0,0.11607843137254902
8031008387,1961.0,7.238657,100.0,8869.23122,13.0,7.0,27.0,77.0,87.0,7.379863,91.70480500000001,0.9153319999999999,0.0,99.02745999999999,0.97254,0.0,0.0,0.0,0.0,0.0,5.7208239999999995,47.940503,34.267734999999995,12.070938,82.69570300000001,17.304297000000002,0.0,2.803204,26.261376000000002,42.816989,69.784834,97.566609,73.29651199999999,58.767081999999995,19.198718,41.121795,24.615385,14.615385,0.448718,5.032712999999999,30.53179,17.276926,0.10178,0.21454099999999998,14.952392,7.0,6.0,53.547777,63.387978,446.79126213592235,669.6666666666666,14.010202333333334,1.3333333333333333,2.3333333333333335,15.858047666666666,6.743268333333333,7488,0.3157051282051282,0.09909188034188034,0.12459935897435898,0.24091880341880342,0.09668803418803419,0.04700854700854701,0.05141559829059829,0.024572649572649572,0.6507745726495726,0.09228098290598291,0.21501068376068377,0.012419871794871794,0.03364414635476307,0.027027902352785606,0.0253958944281525,0.023930191350731378,0.01469017094017094,0.41947115384615385,0.8510028653295129,0.10633556192295447,0.029290035020694046,0.0,0.0066857688634192934,0.0066857688634192934,74922,57439,65714,82097,77963,68541,0.8716892289582107,0.12831077104178928,10.3,8.6,1699,4.51,1.52,4.41,0.3120057512580877,0.5470884255930984,0.1409058231488138,0.0,0.0,0.0,0.0,50.9,12.0,37.0,0.8412811387900356,237900.0,0.02803203661327231,0.0,0.0,0.07379862700228833
